"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1559.48/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0xda0fed4c21bae800581effaa9cdfc256f7beedc341631d5833283adf13877aaa","15087106","1657085955","2022-07-06 05:39:15","0xf3e9927b087b300beb5c0d7afd8c5967f1880c9d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.000657500039926234","1.02535816226416","1185.41","","","Set Not Revealed URI",""
"0x4576ee51451f204ad95058f8165ff456ee2c64d487231f8a623909eb8074ee00","15087202","1657087191","2022-07-06 05:59:51","0x813c6726e40cbcdff33d27324b9ae77a4e4d43fd","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.1","0","155.948","0.00263781139088421","4.11361410785611","1185.41","","","Reserved Mint",""
"0x2240d7996c4f12e74c22503095a305c7c147c468cee5f84b46629ec6329117e7","15087203","1657087201","2022-07-06 06:00:01","0x813c6726e40cbcdff33d27324b9ae77a4e4d43fd","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.1","0","155.948","0.002282429914494585","3.55940380305602","1185.41","","","Reserved Mint",""
"0x35be8246961f2469326de88d7d3da0d5d05bfa0f4587d3eb09c8d2344c5d4073","15087555","1657091813","2022-07-06 07:16:53","0xf3e9927b087b300beb5c0d7afd8c5967f1880c9d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.002914019819023224","4.54435562737034","1185.41","","","Owner Mint",""
"0x5c853f20d463636c13c332817250d9e98676bd8bbe0fd41f27c21595f28289d8","15087582","1657092036","2022-07-06 07:20:36","0xcea525ee12e751379e3b0e8fe4a737e8a8d15622","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.08","0","124.7584","0.002338527000679103","3.64688608701905","1185.41","","","Pre Mint",""
"0xf9d2386fe48d56f0d360b3511787b76bb50cd0c3d235aac69d14763820b50e2d","15087622","1657092488","2022-07-06 07:28:08","0xf3e9927b087b300beb5c0d7afd8c5967f1880c9d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.000431912037831647","0.673558184757697","1185.41","","","Withdraw",""
"0x7cd9221bb43fd4ac031835a4973f32c66e89cb0d7a6e4c8378232e823f4929fc","15087637","1657092611","2022-07-06 07:30:11","0xf3e9927b087b300beb5c0d7afd8c5967f1880c9d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.000333010844604789","0.519323751944276","1185.41","","","Set Royalty Fee",""
"0x1ebaecc007717e001a44fc4f65775e19b9dc2187d7e6c0a68a06aa724000799e","15087649","1657092781","2022-07-06 07:33:01","0xcea525ee12e751379e3b0e8fe4a737e8a8d15622","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.001247284108918265","1.94511462217586","1185.41","","","Transfer From",""
"0xbf480d5522c77c0ac0e8eeccadedd47e33777bd0de2cd0412c6ffb4a8ae823e3","15087664","1657092962","2022-07-06 07:36:02","0xf3e9927b087b300beb5c0d7afd8c5967f1880c9d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.000645010584416671","1.00588110618611","1185.41","","","Set Approval For All",""
"0x6b81423d32e697632eefdcfbfcc2ff08f26c7a53064001f8c7de3c22ab18819a","15087672","1657093072","2022-07-06 07:37:52","0x813c6726e40cbcdff33d27324b9ae77a4e4d43fd","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.000634334255936403","0.989231585447702","1185.41","","","Set Approval For All",""
"0xac43f8f9f53cdcaf2b0f25f7605684d2ec7c7fa09fe6abc56850c4014a63e4a9","15087722","1657093744","2022-07-06 07:49:04","0xf3e9927b087b300beb5c0d7afd8c5967f1880c9d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.033253447171557641","51.8580857951007","1185.41","","","Owner Mint",""
"0x026722c1adcfd58078abc6dfa33c0d7e95ce4e7722203eacb69d8469f595e31d","15087727","1657093829","2022-07-06 07:50:29","0xf3e9927b087b300beb5c0d7afd8c5967f1880c9d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.000427686540601671","0.666968606337494","1185.41","","","Pause",""
"0xfe3b9325aa9799f3415eacf5093cc933094539b468ef42647746bac427f564ee","15087736","1657094078","2022-07-06 07:54:38","0xf3e9927b087b300beb5c0d7afd8c5967f1880c9d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.000627926685370626","0.979239107301784","1185.41","","","Set Royalty Fee",""
"0x5c6626fe76df558e54d95ffdc342bcbf4fef66232d9c8995e638a3bba18559aa","15087739","1657094137","2022-07-06 07:55:37","0xf3e9927b087b300beb5c0d7afd8c5967f1880c9d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.000652414780913712","1.01742780253932","1185.41","","","Unpause",""
"0x96469a37c51f3c869317bba5e3b32f9c45d8805313af3c0fb9c7c2b9b67bde4f","15087756","1657094371","2022-07-06 07:59:31","0xf3e9927b087b300beb5c0d7afd8c5967f1880c9d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.000450575574554456","0.702663597006183","1185.41","","","Set Pre Sale",""
"0xfa9ad20ad10b08e008d5733c389f003485bfb4ade16f6fa3365e1c687495fdba","15087760","1657094409","2022-07-06 08:00:09","0xf3e9927b087b300beb5c0d7afd8c5967f1880c9d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.000351923290894728","0.54881733368451","1185.41","","","Set Reserved Sale",""
"0x3fcf4894bc2785fc8e5a5500db92b12227e0ffd0ce6f0d822114cf03ef36dc73","15099375","1657248903","2022-07-08 02:55:03","0xf3e9927b087b300beb5c0d7afd8c5967f1880c9d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.000456373475328636","0.711705307305501","1214.00","","","Pause",""
"0x73535809d59ab0fe2d22990d7fdb0c855c6ba8f2357e567c575333f776e5e456","15101479","1657277648","2022-07-08 10:54:08","0xf3e9927b087b300beb5c0d7afd8c5967f1880c9d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.000364438791847302","0.56833500711003","1214.00","","","Unpause",""
"0xa15360aae56c02a4eac34fc0d904e6c48276deeb30d2c7e22923b6648f05614d","15101482","1657277677","2022-07-08 10:54:37","0xf3e9927b087b300beb5c0d7afd8c5967f1880c9d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.000354313362311352","0.552544602257307","1214.00","","","Pause",""
"0x15801bee97d3a22806e314d8bde3c9209be03f0d33ba42015270fb3ce369b125","15102008","1657284492","2022-07-08 12:48:12","0xf3e9927b087b300beb5c0d7afd8c5967f1880c9d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.00091943018979837","1.43383299238676","1214.00","","","Unpause",""
"0x5aeec84c98ff295b114a2402b393be8993e8604d76dff1dc7d8782c9cebe6307","15102024","1657284747","2022-07-08 12:52:27","0xf3e9927b087b300beb5c0d7afd8c5967f1880c9d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.001486300709952576","2.31785623115684","1214.00","","","Set Pre Sale",""
"0xfebd7c115336b4291a1427478a513e424096614ece2fccef60737a6a112b8662","15102024","1657284747","2022-07-08 12:52:27","0xf3e9927b087b300beb5c0d7afd8c5967f1880c9d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0","0","0","0.000932697776290896","1.45452352817013","1214.00","","","Set Reserved Sale",""
"0x7bbce21e2df392bd3177e7ca5fd5fefa748c6ec331cfc63dc1f613b0d4f80a47","15102050","1657285214","2022-07-08 13:00:14","0x80a711d2598d5c22704aab78977663a86432638a","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.01020659687312025","15.9169836916936","1214.00","","","Pre Mint",""
"0xc802ac0e3c7553030f14c41f40aac6349473d597a3ea8f66a1479b3a14baedb8","15102050","1657285214","2022-07-08 13:00:14","0x878a5c89f8b2fdaa94613d0b81ec425e9a427985","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.010208112150260418","15.9193467360881","1214.00","","","Pre Mint",""
"0xa6ec1f3cf2c7c199a8065c9dedf060d0545d78bbbaaf4b820b4c798a46c33d3c","15102052","1657285228","2022-07-08 13:00:28","0x92b354137afc70be4b430d54c5e65a9f13fd7d60","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008951558616376194","13.9597766310663","1214.00","","","Pre Mint",""
"0xce65b74a384a1010205f5892b91069ce51192d733d121ceda104e7b40c836394","15102052","1657285228","2022-07-08 13:00:28","0x00a1171cb791479e8b2bee0bc2399cc075f1aeab","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008951860639022814","13.9602476293433","1214.00","","","Pre Mint",""
"0xb991ad0c751cc8190ea44804e74624d5a670dca00af2c31bb00e3826148c0c7b","15102052","1657285228","2022-07-08 13:00:28","0xc8b3c0e904a44d1f200cc9793da3ab2623dd8a90","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008952162661669434","13.9607186276202","1214.00","","","Pre Mint",""
"0x88ec74f945199a99e24f1a4afb2c00abafebed5e57d8a6c1aea352931a243017","15102052","1657285228","2022-07-08 13:00:28","0x0deff34ef53c3994f30ae7575e2d0f747419fb01","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008903567217828276","13.8849350048588","1214.00","","","Reserved Mint",""
"0xcf7adeea7a9a50b6d0745cc5f2b26d9910f497be3a41a51a3d645d54263afa19","15102052","1657285228","2022-07-08 13:00:28","0xd9323af249e1d71b06d3d46ff3dd9101561ee590","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008927396804646594","13.9220967689103","1214.00","","","Reserved Mint",""
"0xddd62edf3e2ddbbc451b0b23b4e80788bc36dfb6f25e9b69402277c8568292b3","15102052","1657285228","2022-07-08 13:00:28","0x4d99a80867c83c919cf59d4beda4c6f3359ddda7","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008951860639022814","13.9602476293433","1214.00","","","Pre Mint",""
"0x02e4db262edc0e32167cc05abdeeff5d707758b7a5b6a0d11f806f156a3a137e","15102053","1657285230","2022-07-08 13:00:30","0xcea79c5faf70662e934fdfec1fe5da4045635841","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008652563829170505","13.4935002403148","1214.00","","","Pre Mint",""
"0x971f759eed6d0d97a6758e9cf79e9e52e93b921481299592619710433700000e","15102053","1657285230","2022-07-08 13:00:30","0xcea5029ad7b8d96e08e32f81ceb06337e8b0ed62","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008651746461760317","13.492225572186","1214.00","","","Pre Mint",""
"0xfa7156d6b77c44703b1565abf3ecb33e76bcdddc675d2c420aa3b323f45cc07e","15102053","1657285230","2022-07-08 13:00:30","0x9b3e3c3503e83ef59a3313ae1f7f027f2c5c3b6f","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008652972512875599","13.4941375743792","1214.00","","","Pre Mint",""
"0xad4e2aced68434f812db1129c2d86e9d67b7c5580d9f4188904fdfe667c440ee","15102053","1657285230","2022-07-08 13:00:30","0x281e3622edfaa95de273fc79ffbaaa940fd90867","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008651746461760317","13.492225572186","1214.00","","","Pre Mint",""
"0x687db6014169976a9e4eac23755ace684870768259b9bfd9fc4b9e39cab1fea5","15102053","1657285230","2022-07-08 13:00:30","0xfbf9137aa3ad1f8b38b42d90afb7e4cb2b39e633","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008628393107183517","13.4558064827906","1214.00","","","Reserved Mint",""
"0xb23ad4a5bb834e8c2ab85ef1fd12f3e901d588e5e63a7d920bd8d7b5a98c8a6a","15102053","1657285230","2022-07-08 13:00:30","0xe736727e6061565ee3fa058728b45d28bbdaaf6b","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008652680595943389","13.4936823357618","1214.00","","","Pre Mint",""
"0x05063313691bebaa07ca5b35648409a23aa98f2acc62bc725595faf861c24128","15102053","1657285230","2022-07-08 13:00:30","0x18fc46bfe8b633948a2775797c09386ad5b6c428","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008651688078373875","13.4921345244625","1214.00","","","Pre Mint",""
"0x5d31413a3bd0a66afd320c22f12e4b51a9a5538328f7d55aef4b802bd92e0877","15102053","1657285230","2022-07-08 13:00:30","0x284978427f4c9d72716539a6a2600a7a02b06095","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008653322813194251","13.4946838607202","1214.00","","","Pre Mint",""
"0xa2aefabd20698598fdc294d9f9c892500e85247b6c3911b7746d9305d6e21ed3","15102053","1657285230","2022-07-08 13:00:30","0x4ea42f06802ede1849fee3d5e1c87a5bd1ab7597","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008652038378692527","13.4926808108034","1214.00","","","Pre Mint",""
"0xb0078456a44900139d6efc69e63485c10c8f9a5baa2fa2aeeccf20bae2af3a98","15102053","1657285230","2022-07-08 13:00:30","0xf9710fb00218de70b3221e2abcdf418edbe3367d","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008629619158298799","13.4577184849838","1214.00","","","Reserved Mint",""
"0xb1e69aabbc6601eeef53fd8d02c3d459ad079aa07767ae507409ce2985333b99","15102053","1657285230","2022-07-08 13:00:30","0x425dee06c30c989204c431b60c96e1f295be646f","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008629268857980147","13.4571721986429","1214.00","","","Reserved Mint",""
"0x82a76db3b3d929c7d7fd4367beca36508d4e033f47281aa2d61d46422f7573b6","15102053","1657285230","2022-07-08 13:00:30","0x74433ede05e90b31d2c36cfd0be51921b438e500","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008628393107183517","13.4558064827906","1214.00","","","Reserved Mint",""
"0xc502c8fe604074e06ba73b90676e92e8b8ba807aa2e82effe29ba8d011d3ebf2","15102053","1657285230","2022-07-08 13:00:30","0x7c4f21be26f1f28843795509a09ccaa7b9588ebe","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008629619158298799","13.4577184849838","1214.00","","","Reserved Mint",""
"0x05816f19df87e9dca167d1e8d0a3361df1bf59bc70c60b09f867a9254f39d9ae","15102053","1657285230","2022-07-08 13:00:30","0x0712bc30bf0f88c4651f2f43c169b9b0adc2c0d4","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008628918557661495","13.4566259123019","1214.00","","","Reserved Mint",""
"0xc73078b7c21da39e2ed38f8903c62433039efa923dd180dc8e2b889afe9c9956","15102053","1657285230","2022-07-08 13:00:30","0x9d47c98eb709603aa82514f96b6efa7939f2edc1","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008652914129489157","13.4940465266558","1214.00","","","Pre Mint",""
"0x9e0826df9d7da908d9188808c130644e0cf4e0b791972a704177965342ec89c1","15102053","1657285230","2022-07-08 13:00:30","0xe655ce812031f5554a82e8b43f2dece4646cf28f","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008629035324434379","13.4568080077489","1214.00","","","Reserved Mint",""
"0x05dfbbb968f1d42c192d7714c58c24d567b70c7e6fecb422559a12bef89668af","15102053","1657285230","2022-07-08 13:00:30","0x68cde2976c79846c8ebfc9925616440bcfae0894","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008629327241366589","13.4572632463664","1214.00","","","Reserved Mint",""
"0xa9649ea3f636e54ce0beab0f02d1c665b3074e19985c875ee520b8787ff02fe2","15102053","1657285230","2022-07-08 13:00:30","0xfadc2df93b342f0717a89bcb6492b25978ff0cbe","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008628743407502169","13.4563527691315","1214.00","","","Reserved Mint",""
"0x638c81997a69764673be64dc6837858ef950fd80ff49ac27618d4d7da5939ba7","15102053","1657285230","2022-07-08 13:00:30","0x31b2be40436df48e2ffa33ccaee578e839f211a7","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008629969458617451","13.4582647713247","1214.00","","","Reserved Mint",""
"0xac457bc34f8fad49e7cb891bdf513110d1e5fbfea4ec3ac67fad8d808f4b91df","15102053","1657285230","2022-07-08 13:00:30","0x9d135a9506afa513a9907b028fdf827c93686676","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008653264429807809","13.4945928129967","1214.00","","","Pre Mint",""
"0x19f99c473034cb632c8b7d14a893b172a66df6988e4d8d630291827681af643b","15102053","1657285230","2022-07-08 13:00:30","0x06a687b25900e4fecb97b0212ad5590ed0467722","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008628393107183517","13.4558064827906","1214.00","","","Reserved Mint",""
"0xc626bc93e108b99e9eba663bef19bb6ebb39e20734f9e23c37aba959ab4e2678","15102053","1657285230","2022-07-08 13:00:30","0x110695d93d351d28a4bf5729cb9d8e3ad28614c3","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008629035324434379","13.4568080077489","1214.00","","","Reserved Mint",""
"0xff9d8906555b5f9365c5739e395dab934e2c63993b85a5217161e7e77ea3b9bb","15102053","1657285230","2022-07-08 13:00:30","0xde362c65b3bf04133d0d57597b0df3c75cb82efe","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008651746461760317","13.492225572186","1214.00","","","Pre Mint",""
"0x283cff95e17b2fbd979fb32da00784a11b4e53e8afd81cc0b16358ee044316ea","15102053","1657285230","2022-07-08 13:00:30","0x756b94e091aa55c1669481f04314f11bf80dead0","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008628451490569959","13.455897530514","1214.00","","","Reserved Mint",""
"0x2992b9e022d5fee82cf9bd027c4e076352c99d0537a1d6761a8fd81e4161b923","15102053","1657285230","2022-07-08 13:00:30","0x217daa8b0133e66317871d5e3b0b2c226524be73","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008653322813194251","13.4946838607202","1214.00","","","Pre Mint",""
"0x2b63cb0cac856207db00b54a7f0bd18eee18303df9b294c4541da4e8355f1af3","15102053","1657285230","2022-07-08 13:00:30","0x0bb62abf3e9ace55afce8b52b61545cd8b960c05","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008652330295624737","13.4931360494209","1214.00","","","Pre Mint",""
"0x643ccb7ebbfd1476ffe65448c59485d99f37f498ff9bd1b93bbc96300f3b81a3","15102053","1657285230","2022-07-08 13:00:30","0x287684b75b179824df320bbb0874213653b1c387","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008629093707820821","13.4568990554724","1214.00","","","Reserved Mint",""
"0xc2d2b808030a560130f39608a5fded92537dbab1ad0cf77963a8ef5a7bfa950a","15102053","1657285230","2022-07-08 13:00:30","0x668b7fc95845450cb4eeac416df253b376329585","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008652622212556947","13.4935912880383","1214.00","","","Pre Mint",""
"0xb1d7f3200fdab2477c47c203fdc19232c92e4e7d0cc8ee7eeb603ce6355abb97","15102053","1657285230","2022-07-08 13:00:30","0x09ac4fe95aba98490183d7a3128ed4d50ab81f49","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008652038378692527","13.4926808108034","1214.00","","","Pre Mint",""
"0x9c2300279dd0e92c58f4ad3ba2666488d223233bc67ad0554a10e7ea39ed926e","15102053","1657285230","2022-07-08 13:00:30","0xb31650a68d79164afa7141ffabe288261a27c12e","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008653322813194251","13.4946838607202","1214.00","","","Pre Mint",""
"0x857b376a9175b2bec3e011eca64f4166ff603a1a8fc8fe913001d8a183db6171","15102053","1657285230","2022-07-08 13:00:30","0x5ff7e99e9868c66e4f822d748ae31dae6a970b9c","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008628918557661495","13.4566259123019","1214.00","","","Reserved Mint",""
"0xd827008a2ae53e790a53eaace7cc88619191f039e93c4f405fe8436acbe7bea9","15102053","1657285230","2022-07-08 13:00:30","0x2ab7c8204ce8512ea83e3e51848a671a818634de","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008629327241366589","13.4572632463664","1214.00","","","Reserved Mint",""
"0x6a50d754dec664d846370f328b371c674dbef0865ad31ff27578dd88aa5720a1","15102053","1657285230","2022-07-08 13:00:30","0xe49d5be6c9f8ff32bba6fa0ec26c8b9bbb23b0a8","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.1","0","155.948","0.005269159009776942","8.21714809256695","1214.00","","","Reserved Mint",""
"0x31d5ccba9bac32345a18eca15eb80ab64b770250dd15aa46897ac810aab45952","15102053","1657285230","2022-07-08 13:00:30","0xd287682f24cebeb2eee2dfe5569047d6f6f03e5e","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008652622212556947","13.4935912880383","1214.00","","","Pre Mint",""
"0x72327794b7aae931b383462faa2321ac560695f6ad91f2a1ddbbf7e41dbfc920","15102053","1657285230","2022-07-08 13:00:30","0x229286806354df9f97304623315c81408cd5d597","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008652330295624737","13.4931360494209","1214.00","","","Pre Mint",""
"0x7c330e44256818e974d7f0abc9a9b14f5950fa812813943420d6d91047243bc5","15102053","1657285230","2022-07-08 13:00:30","0x666cb86ded406234d940f01bdad2d27e313247c5","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008651396161441665","13.491679285845","1214.00","","","Pre Mint",""
"0x4058452552a38f3b5e905542f7798fc16ef7be6a7ec0e7daca51224e17d794bf","15102053","1657285230","2022-07-08 13:00:30","0xf7232f72823576999f9c76a57517817c58016d65","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008628918557661495","13.4566259123019","1214.00","","","Reserved Mint",""
"0x120e8803452924ea5a1dbf45dcab56742612afd82175224c209333796f5278a1","15102053","1657285230","2022-07-08 13:00:30","0x3f6249c4d782aab00b5e9ab99e090035b80e0c15","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008653322813194251","13.4946838607202","1214.00","","","Pre Mint",""
"0x8916dbcf88cc7477d18f061350f6b1635892113842218d8968145c20d4a62d38","15102053","1657285230","2022-07-08 13:00:30","0x0f069a336e010736f295e4b2ce47bf746ba913f3","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008653322813194251","13.4946838607202","1214.00","","","Pre Mint",""
"0xb064cb982138e280b29f2b8b40ef8317a26282089b221045437462bdb452440f","15102053","1657285230","2022-07-08 13:00:30","0x51836d98a875356669a2aee54422d35e0afbd2d3","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.2","0","311.896","0.008628743407502169","13.4563527691315","1214.00","","","Reserved Mint",""
"0x3d96c10a9440dd90e66db0e5c73551ab8ae5b03777b0e3c537c337daac729e11","15102053","1657285230","2022-07-08 13:00:30","0xc028eaf6da02aa68470f9738bf794191e27da4ff","0x470c41dedfb43460991016dac017a9c00fdebe15","","0.16","0","249.5168","0.008652271912238295","13.4930450016974","1214.00","","","Pre Mint",""
